age,job,contact,food,beverage,number_yoy,favorite_continent,prev_destination,season,destination,member,period,transport,budget
22,student,email,sushi,Coffee,7,North America,Hawaii of USA,summer,London,2,4,ship,290000
22,student,email,sushi,Coffee,20,North America,Hawaii of USA,fall,null,3,5,bicycle,2998889
22,student,phone,sushi,Coffee,8,North America,Hawaii of USA,fall,New York,1,1,plane,350000
22,student,email,sushi,Coffee,6,North America,Hawaii of USA,summer,null,1,6,ship,300000
22,student,phone,sushi,Coffee,9,North America,Hawaii of USA,winter,London,1,5,bicycle,300000
22,student,letter,sushi,Coffee,1,North America,Hawaii of USA,spring,Ho Chi Minh,1,6,bicycle,300000
22,student,phone,sushi,Coffee,23,North America,Hawaii of USA,fall,Paris,1,4,plane,300000
22,student,phone,sushi,Coffee,8,North America,Hawaii of USA,summer,Hong Kong,1,3,bicycle,340000
22,student,phone,sushi,Coffee,10,North America,Hawaii of USA,summer,Tokyo,1,1,walking,350000
22,student,letter,sushi,Coffee,2,North America,Hawaii of USA,summer,Vancouver,1,2,plane,350000
22,student,phone,sushi,Coffee,20,North America,Hawaii of USA,summer,Tokyo,1,4,plane,300000
22,student,email,sushi,Coffee,21,North America,Hawaii of USA,summer,Hawaii,1,4,plane,300000
22,student,phone,sushi,Coffee,8,North America,Hawaii of USA,summer,Prague,3,3,walking,310000
22,student,letter,sushi,Coffee,9,North America,Hawaii of USA,summer,Hawaii,2,4,walking,290000
22,student,phone,sushi,Coffee,9,North America,Hawaii of USA,summer,null,1,6,bicycle,300000
22,student,letter,sushi,Coffee,30,North America,Hawaii of USA,summer,Vancouver,3,3,walking,350000
22,student,phone,sushi,Coffee,4,North America,Hawaii of USA,summer,Hong Kong,1,3,bicycle,350000
22,student,phone,sushi,Coffee,21,North America,Hawaii of USA,summer,Sydney,1,2,plane,300000
22,student,letter,sushi,Coffee,3,North America,Hawaii of USA,summer,Paris,1,1,walking,350000
22,student,letter,sushi,Coffee,10,North America,Hawaii of USA,fall,Prague,4,1,plane,340000
22,student,email,sushi,Coffee,4,North America,Hawaii of USA,fall,Ho Chi Minh,1,2,bicycle,350000
22,student,email,sushi,Coffee,5,North America,Hawaii of USA,fall,Prague,1,1,plane,380000
22,student,letter,sushi,Coffee,4,North America,Hawaii of USA,winter,LA,1,26,ship,300000
22,student,letter,sushi,Coffee,23,North America,Hawaii of USA,summer,New York,1,5,ship,300000
22,student,email,sushi,Coffee,9,North America,Hawaii of USA,summer,Hong Kong,2,15,ship,290000
22,student,phone,sushi,Coffee,9,North America,Hawaii of USA,summer,null,2,1,walking,300000
22,student,phone,sushi,Coffee,9,North America,Hawaii of USA,fall,New York,1,4,plane,300000
22,student,phone,sushi,Coffee,2,North America,Hawaii of USA,summer,London,3,5,plane,2998947
22,student,letter,sushi,Coffee,9,North America,Hawaii of USA,fall,Hawaii,8,2,plane,350000
22,student,email,sushi,Coffee,24,North America,Hawaii of USA,summer,Vancouver,8,2,bicycle,320000
22,student,email,sushi,Coffee,8,North America,Hawaii of USA,winter,Paris,2,15,ship,280000
22,student,phone,sushi,Coffee,5,North America,Hawaii of USA,summer,London,4,4,walking,2998982
22,student,phone,sushi,Coffee,20,North America,Hawaii of USA,summer,New York,1,18,bicycle,300000
22,student,email,sushi,Coffee,5,North America,Hawaii of USA,summer,Tokyo,1,3,plane,300000
22,student,letter,sushi,Grapefruit,10,North America,Hawaii of USA,summer,Jeju,2,5,plane,290000
22,student,phone,sushi,Grapefruit,9,North America,Hawaii of USA,summer,Paris,2,5,ship,300000
22,student,letter,sushi,Grapefruit,10,North America,Hawaii of USA,summer,New York,1,16,walking,300000
22,student,phone,sushi,Grapefruit,1,North America,Hawaii of USA,fall,Singapore,3,6,plane,2998979
22,student,letter,sushi,Grapefruit,6,North America,Hawaii of USA,fall,Ho Chi Minh,1,4,walking,300000
22,student,letter,sushi,Grapefruit,1,North America,Hawaii of USA,fall,LA,2,3,walking,350000
22,student,phone,sushi,Grapefruit,30,North America,Hawaii of USA,fall,Singapore,1,2,plane,310000
22,student,letter,sushi,Grapefruit,10,North America,Hawaii of USA,summer,Singapore,1,6,ship,300000
22,student,phone,sushi,Grapefruit,9,North America,Hawaii of USA,spring,LA,1,4,plane,300000
22,student,phone,sushi,Grapefruit,20,North America,Hawaii of USA,fall,London,3,5,plane,2998773
22,student,email,sushi,Grapefruit,6,North America,Hawaii of USA,summer,Prague,1,5,ship,300000
22,student,email,sushi,Grapefruit,10,North America,Hawaii of USA,summer,Singapore,2,2,plane,350000
22,student,email,sushi,Grapefruit,5,North America,Hawaii of USA,summer,Tokyo,1,6,ship,300000
22,student,email,sushi,Grapefruit,2,North America,Hawaii of USA,summer,New York,2,6,walking,290000
22,student,phone,sushi,Grapefruit,20,North America,Hawaii of USA,summer,null,1,1,walking,380000
22,student,letter,sushi,Grapefruit,3,North America,Hawaii of USA,winter,Singapore,1,1,ship,380000
22,student,email,sushi,Grapefruit,2,North America,Hawaii of USA,winter,Singapore,1,2,plane,380000
22,student,phone,sushi,Grapefruit,4,North America,Hawaii of USA,winter,null,1,2,ship,300000
22,student,email,sushi,Grapefruit,7,North America,Hawaii of USA,summer,LA,1,5,walking,300000
22,student,phone,sushi,Kiwi,6,North America,Hawaii of USA,spring,Hong Kong,2,6,bicycle,290000
22,student,letter,sushi,Kiwi,3,North America,Hawaii of USA,summer,Hong Kong,3,3,bicycle,340000
22,student,phone,sushi,Kiwi,8,North America,Hawaii of USA,summer,London,1,2,plane,380000
22,student,letter,sushi,Kiwi,9,North America,Hawaii of USA,summer,null,1,3,plane,350000
22,student,email,sushi,Kiwi,21,North America,Hawaii of USA,summer,Jeju,1,6,plane,300000
22,student,email,sushi,Kiwi,3,North America,Hawaii of USA,summer,Sydney,1,2,bicycle,340000
22,student,letter,sushi,Kiwi,10,North America,Hawaii of USA,winter,null,1,2,plane,320000
22,student,email,sushi,Kiwi,9,North America,Hawaii of USA,winter,Paris,2,4,plane,280000
22,student,phone,sushi,Kiwi,17,North America,Hawaii of USA,fall,Singapore,1,1,plane,350000
22,student,phone,sushi,Kiwi,9,North America,Hawaii of USA,summer,London,1,3,bicycle,380000
22,student,phone,sushi,Kiwi,3,North America,Hawaii of USA,summer,New York,1,5,walking,300000
22,student,email,sushi,Kiwi,30,North America,Hawaii of USA,summer,Tokyo,2,4,bicycle,280000
22,student,phone,sushi,Kiwi,3,North America,Hawaii of USA,spring,Jeju,8,2,plane,350000
22,student,letter,sushi,Kiwi,6,North America,Hawaii of USA,summer,Ho Chi Minh,2,1,plane,320000
22,student,email,sushi,Kiwi,30,North America,Hawaii of USA,summer,London,2,1,walking,380000
22,student,letter,sushi,Kiwi,6,North America,Hawaii of USA,summer,Tokyo,1,2,walking,380000
22,student,phone,sushi,Kiwi,2,North America,Hawaii of USA,spring,Jeju,2,4,walking,300000
22,student,email,sushi,Kiwi,6,North America,Hawaii of USA,summer,Sydney,3,1,walking,380000
22,student,letter,sushi,Mango,6,North America,Hawaii of USA,summer,null,2,5,bicycle,290000
22,student,letter,sushi,Mango,10,North America,Hawaii of USA,summer,New York,1,1,walking,300000
22,student,phone,sushi,Mango,9,North America,Hawaii of USA,summer,Vancouver,1,15,plane,300000
22,student,email,sushi,Mango,7,North America,Hawaii of USA,summer,Paris,2,4,walking,280000
22,student,email,sushi,Mango,1,North America,Hawaii of USA,fall,Tokyo,1,26,bicycle,300000
22,student,email,sushi,Mango,10,North America,Hawaii of USA,fall,Ho Chi Minh,1,3,walking,350000
22,student,email,sushi,Mango,5,North America,Hawaii of USA,summer,Sydney,1,3,walking,320000
22,student,phone,sushi,Mango,20,North America,Hawaii of USA,winter,Hawaii,1,4,walking,300000
22,student,email,sushi,Mango,4,North America,Hawaii of USA,summer,Prague,1,1,plane,350000
22,student,email,sushi,Mango,6,North America,Hawaii of USA,winter,Singapore,1,5,plane,300000
22,student,phone,sushi,Coffee,8,North America,Hawaii of USA,summer,Jeju,1,5,walking,300000
22,student,phone,sushi,Coffee,23,North America,Hawaii of USA,summer,London,2,26,bicycle,280000
22,student,email,sushi,Coffee,21,North America,Hawaii of USA,summer,Tokyo,1,6,plane,300000
22,student,phone,sushi,Coffee,7,North America,Hawaii of USA,summer,null,2,2,walking,350000
22,student,phone,sushi,Coffee,7,North America,Hawaii of USA,summer,null,4,2,bicycle,300000
22,student,phone,sushi,Coffee,7,North America,Hawaii of USA,spring,Jeju,1,1,walking,350000
22,student,letter,sushi,Coffee,1,North America,Hawaii of USA,summer,LA,2,2,plane,350000
22,student,letter,sushi,Mango,9,North America,Hawaii of USA,summer,Hawaii,1,4,plane,300000
22,student,email,sushi,Orange,5,North America,Hawaii of USA,summer,null,2,18,bicycle,290000
22,student,phone,sushi,Orange,30,North America,Hawaii of USA,fall,Ho Chi Minh,1,6,plane,300000
22,student,letter,sushi,Orange,19,North America,Hawaii of USA,summer,LA,1,1,bicycle,300000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,summer,Hawaii,1,1,plane,350000
22,student,phone,sushi,Orange,9,North America,Hawaii of USA,summer,Hawaii,3,5,plane,2998767
22,student,letter,sushi,Orange,2,North America,Hawaii of USA,summer,LA,1,3,ship,350000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,summer,null,1,3,plane,310000
22,student,email,sushi,Orange,30,North America,Hawaii of USA,summer,Singapore,1,5,walking,300000
22,student,phone,sushi,Orange,10,North America,Hawaii of USA,summer,Jeju,1,4,bicycle,300000
22,student,letter,sushi,Orange,8,North America,Hawaii of USA,spring,LA,3,2,plane,350000
22,student,email,sushi,Orange,19,North America,Hawaii of USA,fall,LA,1,4,walking,300000
22,student,letter,sushi,Orange,6,North America,Hawaii of USA,fall,Ho Chi Minh,1,4,plane,300000
22,student,letter,sushi,Orange,10,North America,Hawaii of USA,summer,Hawaii,2,2,ship,380000
22,student,phone,sushi,Orange,9,North America,Hawaii of USA,fall,Jeju,1,4,bicycle,300000
22,student,letter,sushi,Orange,6,North America,Hawaii of USA,spring,Hawaii,1,2,plane,350000
22,student,letter,sushi,Orange,18,North America,Hawaii of USA,summer,Vancouver,1,5,walking,300000
22,student,phone,sushi,Orange,4,North America,Hawaii of USA,spring,Paris,8,1,plane,350000
22,student,email,sushi,Orange,4,North America,Hawaii of USA,summer,Hawaii,1,6,bicycle,300000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,Hawaii,2,3,walking,320000
22,student,phone,sushi,Orange,9,North America,Hawaii of USA,summer,Sydney,4,4,plane,2998772
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,Paris,4,1,bicycle,350000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,fall,Hong Kong,2,2,plane,320000
22,student,letter,sushi,Orange,23,North America,Hawaii of USA,winter,null,3,1,plane,310000
22,student,letter,sushi,Orange,10,North America,Hawaii of USA,summer,London,2,2,walking,310000
22,student,letter,sushi,Orange,4,North America,Hawaii of USA,fall,Paris,2,4,walking,290000
22,student,phone,sushi,Orange,1,North America,Hawaii of USA,spring,Tokyo,2,2,plane,300000
22,student,email,sushi,Orange,3,North America,Hawaii of USA,summer,null,2,4,walking,300000
22,student,phone,sushi,Orange,1,North America,Hawaii of USA,summer,Jeju,2,2,bicycle,320000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,summer,LA,2,4,plane,290000
22,student,phone,sushi,Orange,1,North America,Hawaii of USA,summer,Prague,1,2,ship,340000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,Ho Chi Minh,1,2,plane,350000
22,student,email,sushi,Orange,4,North America,Hawaii of USA,summer,Singapore,4,1,walking,310000
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,summer,Singapore,3,1,walking,350000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,winter,Prague,2,1,walking,340000
22,student,phone,sushi,Orange,6,North America,Hawaii of USA,summer,Jeju,2,5,bicycle,500000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,LA,1,3,bicycle,350000
22,student,letter,sushi,Orange,3,North America,Hawaii of USA,winter,Tokyo,1,1,plane,350000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,summer,Paris,1,4,plane,300000
22,student,email,sushi,Orange,4,North America,Hawaii of USA,fall,Jeju,1,5,plane,300000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,winter,Vancouver,8,6,plane,2999968
22,student,email,sushi,Orange,6,North America,Hawaii of USA,spring,Vancouver,1,4,bicycle,300000
22,student,letter,sushi,Orange,1,North America,Hawaii of USA,summer,LA,1,4,bicycle,380000
22,student,letter,sushi,Orange,9,North America,Hawaii of USA,fall,Paris,1,5,plane,300000
22,student,email,sushi,Orange,8,North America,Hawaii of USA,summer,Singapore,2,2,bicycle,300000
22,student,letter,sushi,Orange,4,North America,Hawaii of USA,fall,Prague,1,2,bicycle,380000
22,student,phone,sushi,Orange,30,North America,Hawaii of USA,summer,Hong Kong,2,3,ship,310000
22,student,email,sushi,Orange,9,North America,Hawaii of USA,fall,Hawaii,1,2,plane,340000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,London,1,2,plane,310000
22,student,letter,sushi,Orange,30,North America,Hawaii of USA,summer,Hong Kong,2,1,ship,350000
22,student,phone,sushi,Orange,9,North America,Hawaii of USA,summer,Vancouver,1,4,bicycle,300000
22,student,letter,sushi,Orange,24,North America,Hawaii of USA,fall,Sydney,1,3,bicycle,350000
22,student,phone,sushi,Orange,3,North America,Hawaii of USA,summer,Hong Kong,4,2,bicycle,310000
22,student,email,sushi,Orange,7,North America,Hawaii of USA,summer,Paris,3,2,walking,320000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,spring,Jeju,1,2,bicycle,350000
22,student,phone,sushi,Orange,5,North America,Hawaii of USA,summer,Sydney,2,4,plane,300000
22,student,phone,sushi,Orange,6,North America,Hawaii of USA,summer,Prague,8,4,ship,2999968
22,student,phone,sushi,Orange,19,North America,Hawaii of USA,summer,Prague,1,2,walking,340000
22,student,letter,sushi,Orange,20,North America,Hawaii of USA,winter,Hong Kong,3,5,walking,2998983
22,student,phone,sushi,Orange,10,North America,Hawaii of USA,fall,New York,8,14,plane,2999968
22,student,letter,sushi,Orange,7,North America,Hawaii of USA,fall,Hawaii,1,3,plane,350000
22,student,email,sushi,Orange,7,North America,Hawaii of USA,summer,Hong Kong,1,4,ship,300000
22,student,phone,sushi,Orange,1,North America,Hawaii of USA,summer,Prague,1,1,bicycle,300000
22,student,email,sushi,Orange,17,North America,Hawaii of USA,summer,Paris,2,2,plane,300000
22,student,phone,sushi,Orange,24,North America,Hawaii of USA,summer,Hawaii,2,6,plane,300000
22,student,phone,sushi,Orange,3,North America,Hawaii of USA,summer,Hong Kong,2,4,plane,280000
22,student,phone,sushi,Orange,2,North America,Hawaii of USA,fall,Singapore,2,4,plane,280000
22,student,email,sushi,Orange,9,North America,Hawaii of USA,summer,London,8,4,bicycle,2999968
22,student,email,sushi,Orange,9,North America,Hawaii of USA,summer,New York,1,1,plane,320000
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,summer,Sydney,1,4,plane,300000
22,student,letter,sushi,Orange,19,North America,Hawaii of USA,fall,Jeju,2,4,walking,300000
22,student,phone,sushi,Orange,7,North America,Hawaii of USA,fall,Prague,1,2,plane,350000
22,student,email,sushi,Orange,4,North America,Hawaii of USA,winter,New York,3,4,plane,2998923
22,student,letter,sushi,Orange,6,North America,Hawaii of USA,summer,Paris,2,1,plane,300000
22,student,letter,sushi,Orange,21,North America,Hawaii of USA,winter,New York,1,2,plane,310000
22,student,letter,sushi,Orange,23,North America,Hawaii of USA,winter,Tokyo,2,4,walking,280000
22,student,phone,sushi,Orange,20,North America,Hawaii of USA,summer,London,2,3,walking,380000
22,student,phone,sushi,Orange,3,North America,Hawaii of USA,summer,LA,2,5,bicycle,300000
22,student,phone,sushi,Orange,21,North America,Hawaii of USA,summer,Singapore,1,17,bicycle,300000
22,student,letter,sushi,Orange,6,North America,Hawaii of USA,summer,London,1,5,bicycle,300000
22,student,phone,sushi,Orange,3,North America,Hawaii of USA,summer,London,1,2,plane,320000
22,student,phone,sushi,Orange,2,North America,Hawaii of USA,fall,Hawaii,1,6,plane,300000
22,student,letter,sushi,Orange,2,North America,Hawaii of USA,summer,Tokyo,2,3,ship,300000
22,student,email,sushi,Orange,8,North America,Hawaii of USA,fall,Paris,1,1,walking,300000
22,student,email,sushi,Orange,2,North America,Hawaii of USA,fall,Sydney,3,4,walking,2999067
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,fall,Singapore,1,5,bicycle,300000
22,student,phone,sushi,Orange,2,North America,Hawaii of USA,summer,Tokyo,3,2,plane,350000
22,student,phone,sushi,Orange,10,North America,Hawaii of USA,summer,Jeju,2,2,plane,350000
22,student,phone,sushi,Orange,30,North America,Hawaii of USA,summer,Sydney,3,5,ship,2999069
22,student,phone,sushi,Orange,6,North America,Hawaii of USA,fall,Singapore,1,2,walking,300000
22,student,letter,sushi,Orange,7,North America,Hawaii of USA,spring,London,1,3,walking,350000
22,student,phone,sushi,Orange,1,North America,Hawaii of USA,winter,Jeju,2,2,bicycle,310000
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,summer,Paris,2,2,plane,320000
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,summer,Singapore,1,4,bicycle,300000
22,student,phone,sushi,Orange,23,North America,Hawaii of USA,fall,Paris,2,1,walking,300000
22,student,email,sushi,Orange,30,North America,Hawaii of USA,summer,null,2,1,ship,300000
22,student,letter,sushi,Orange,18,North America,Hawaii of USA,winter,Hong Kong,3,1,ship,320000
22,student,phone,sushi,Orange,3,North America,Hawaii of USA,summer,Vancouver,2,2,walking,300000
22,student,email,sushi,Orange,17,North America,Hawaii of USA,summer,New York,2,6,ship,300000
22,student,letter,sushi,Orange,5,North America,Hawaii of USA,summer,Vancouver,1,2,plane,340000
22,student,letter,sushi,Orange,9,North America,Hawaii of USA,summer,Prague,2,1,bicycle,350000
22,student,phone,sushi,Orange,21,North America,Hawaii of USA,summer,New York,1,2,bicycle,350000
22,student,phone,sushi,Orange,9,North America,Hawaii of USA,spring,Hong Kong,3,3,plane,350000
22,student,phone,sushi,Orange,8,North America,Hawaii of USA,summer,null,2,2,plane,350000
22,student,phone,sushi,Orange,20,North America,Hawaii of USA,summer,Hong Kong,2,18,plane,290000
22,student,letter,sushi,Orange,3,North America,Hawaii of USA,summer,LA,2,1,ship,350000
22,student,email,sushi,Orange,20,North America,Hawaii of USA,summer,London,1,1,walking,300000
22,student,email,sushi,Orange,18,North America,Hawaii of USA,spring,Hong Kong,1,4,bicycle,300000
22,student,email,sushi,Orange,21,North America,Hawaii of USA,summer,Vancouver,2,4,ship,280000
22,student,phone,tomyumgoong,Orange,1,North America,Hawaii of USA,summer,Sydney,1,2,plane,350000
22,student,phone,tomyumgoong,Orange,6,North America,Hawaii of USA,summer,London,2,1,ship,310000
22,student,email,tomyumgoong,Orange,20,North America,Hawaii of USA,summer,Hawaii,2,3,bicycle,350000
22,student,phone,tomyumgoong,Orange,4,North America,Hawaii of USA,summer,Sydney,2,1,plane,320000
